Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:61078000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
61078000;1;27/06/1952;01/01/1900 07:00;116;"48,0";"17,6";"40,47";"18,4";"0,435";"2,2";;
61078000;1;27/06/1952;01/01/1900 07:00;117;"46,0";"17,7";"40,38";"18,4";"0,439";"2,19";;
61078000;2;25/06/1952;01/01/1900 07:00;115;"50,0";"17,0";"41,13";"18,0";"0,414";"2,28";;
61078000;2;25/06/1952;01/01/1900 07:00;114;"51,0";"16,3";"38,41";"18,0";"0,425";"2,13";;
61078000;1;25/06/1952;01/01/1900 07:00;114;"51,0";"16,3";"38,41";"18,0";"0,425";"2,13";;
61078000;1;25/06/1952;01/01/1900 07:00;115;"50,0";"17,0";"41,13";"18,0";"0,414";"2,28";;
61078000;2;13/07/1951;01/01/1900 07:00;113;"40,0";"15,4";"42,93";"18,0";"0,358";"2,38";;
61078000;2;13/07/1951;01/01/1900 07:00;112;"41,0";"16,2";"41,82";"18,0";"0,387";"2,32";;
61078000;1;13/07/1951;01/01/1900 07:00;112;"41,0";"16,2";"41,82";"18,0";"0,387";"2,32";;
61078000;1;13/07/1951;01/01/1900 07:00;113;"40,0";"15,4";"42,93";"18,0";"0,358";"2,38";;
61078000;2;02/07/1951;01/01/1900 07:00;110;"44,0";"16,5";"41,62";"18,0";"0,396";"2,31";;
61078000;2;02/07/1951;01/01/1900 07:00;111;"43,0";"17,1";"42,01";"18,0";"0,406";"2,33";;
61078000;1;02/07/1951;01/01/1900 07:00;110;"44,0";"16,5";"41,62";"18,0";"0,396";"2,31";;
61078000;1;02/07/1951;01/01/1900 07:00;111;"43,0";"17,1";"42,01";"18,0";"0,406";"2,33";;
61078000;2;29/03/1951;01/01/1900 07:00;109;"96,0";"45,9";"54,51";"25,0";"0,843";"2,18";;
61078000;2;29/03/1951;01/01/1900 07:00;108;"97,0";"49,5";"54,55";"25,0";"0,908";"2,18";;
61078000;1;29/03/1951;01/01/1900 07:00;108;"97,0";"49,5";"54,55";"25,0";"0,908";"2,18";;
61078000;1;29/03/1951;01/01/1900 07:00;109;"96,0";"45,9";"54,51";"25,0";"0,843";"2,18";;
61078000;2;27/03/1951;01/01/1900 07:00;107;"123,0";"46,2";"52,23";"24,5";"0,884";"2,13";;
61078000;2;27/03/1951;01/01/1900 07:00;106;"120,0";"47,9";"57,92";"24,5";"0,827";"2,36";;
61078000;1;27/03/1951;01/01/1900 07:00;106;"120,0";"47,9";"57,92";"24,5";"0,827";"2,36";;
61078000;1;27/03/1951;01/01/1900 07:00;107;"123,0";"46,2";"52,23";"24,5";"0,884";"2,13";;
61078000;2;13/10/1950;01/01/1900 07:00;104;"37,0";"13,1";"74,39";"33,5";"0,176";"2,22";;
61078000;2;13/10/1950;01/01/1900 07:00;105;"38,0";"14,5";"73,04";"33,5";"0,198";"2,18";;
61078000;1;13/10/1950;01/01/1900 07:00;104;"37,0";"13,1";"74,39";"33,5";"0,176";"2,22";;
61078000;1;13/10/1950;01/01/1900 07:00;105;"38,0";"14,5";"73,04";"33,5";"0,198";"2,18";;
61078000;2;11/10/1950;01/01/1900 07:00;102;"30,0";"15,4";"73,28";"33,0";"0,21";"2,22";;
61078000;2;11/10/1950;01/01/1900 07:00;103;"33,0";"14,8";"74,42";"33,0";"0,199";"2,26";;
61078000;1;11/10/1950;01/01/1900 07:00;102;"30,0";"15,4";"73,28";"33,0";"0,21";"2,22";;
61078000;1;11/10/1950;01/01/1900 07:00;103;"33,0";"14,8";"74,42";"33,0";"0,199";"2,26";;
61078000;2;01/08/1950;01/01/1900 07:00;101;"17,0";"8,34";"38,08";"33,7";"0,219";"1,13";;
61078000;2;01/08/1950;01/01/1900 07:00;100;"17,0";"8,3";"37,41";"33,7";"0,222";"1,11";;
61078000;1;01/08/1950;01/01/1900 07:00;100;"17,0";"8,3";"37,41";"33,7";"0,222";"1,11";;
61078000;1;01/08/1950;01/01/1900 07:00;101;"17,0";"8,34";"38,08";"33,7";"0,219";"1,13";;
61078000;2;30/07/1950;01/01/1900 07:00;98;"20,0";"8,19";"36,73";"33,7";"0,223";"1,09";;
61078000;2;30/07/1950;01/01/1900 07:00;99;"19,0";"8,3";"37,74";"33,7";"0,22";"1,12";;
61078000;1;30/07/1950;01/01/1900 07:00;98;"20,0";"8,19";"36,73";"33,7";"0,223";"1,09";;
61078000;1;30/07/1950;01/01/1900 07:00;99;"19,0";"8,3";"37,74";"33,7";"0,22";"1,12";;
61078000;2;19/01/1950;01/01/1900 07:00;96;"68,0";"25,6";"86,31";"34,0";"0,297";"2,54";;
61078000;2;19/01/1950;01/01/1900 07:00;97;"66,0";"24,7";"88,79";"34,0";"0,279";"2,71";;
61078000;1;19/01/1950;01/01/1900 07:00;96;"68,0";"25,6";"86,31";"34,0";"0,297";"2,54";;
61078000;1;19/01/1950;01/01/1900 07:00;97;"66,0";"24,7";"88,79";"34,0";"0,279";"2,71";;
61078000;2;01/06/1949;01/01/1900 07:00;95;"56,0";"22,3";"90,12";"35,0";"0,247";"2,57";;
61078000;2;01/06/1949;01/01/1900 07:00;94;"57,0";"22,7";"91,04";"35,0";"0,249";"2,6";;
61078000;1;01/06/1949;01/01/1900 07:00;94;"57,0";"22,7";"91,04";"35,0";"0,249";"2,6";;
61078000;1;01/06/1949;01/01/1900 07:00;95;"56,0";"22,3";"90,12";"35,0";"0,247";"2,57";;
61078000;2;31/05/1949;01/01/1900 07:00;93;"58,0";"22,6";"93,0";"35,0";"0,243";"2,66";;
61078000;2;31/05/1949;01/01/1900 07:00;92;"59,0";"20,9";"88,82";"35,0";"0,235";"2,54";;
61078000;1;31/05/1949;01/01/1900 07:00;92;"59,0";"20,9";"88,82";"35,0";"0,235";"2,54";;
61078000;1;31/05/1949;01/01/1900 07:00;93;"58,0";"22,6";"93,0";"35,0";"0,243";"2,66";;
61078000;2;21/05/1949;01/01/1900 07:00;91;"61,0";"22,0";"92,38";"35,0";"0,238";"2,64";;
61078000;2;21/05/1949;01/01/1900 07:00;90;"62,0";"24,9";"92,53";"35,0";"0,269";"2,64";;
61078000;1;21/05/1949;01/01/1900 07:00;90;"62,0";"24,9";"92,53";"35,0";"0,269";"2,64";;
61078000;1;21/05/1949;01/01/1900 07:00;91;"61,0";"22,0";"92,38";"35,0";"0,238";"2,64";;
61078000;2;20/06/1948;01/01/1900 07:00;89;"46,0";"23,1";"91,0";"33,5";"0,254";"2,72";;
61078000;2;20/06/1948;01/01/1900 07:00;88;"47,0";"22,0";"88,85";"33,5";"0,247";"2,65";;
61078000;1;20/06/1948;01/01/1900 07:00;88;"47,0";"22,0";"88,85";"33,5";"0,247";"2,65";;
61078000;1;20/06/1948;01/01/1900 07:00;89;"46,0";"23,1";"91,0";"33,5";"0,254";"2,72";;
61078000;2;31/07/1947;01/01/1900 07:00;87;"47,0";"18,2";"63,07";"33,7";"0,288";"1,87";;
61078000;2;31/07/1947;01/01/1900 07:00;86;"48,0";"17,7";"57,59";"33,7";"0,308";"1,71";;
61078000;1;31/07/1947;01/01/1900 07:00;86;"48,0";"17,7";"57,59";"33,7";"0,308";"1,71";;
61078000;1;31/07/1947;01/01/1900 07:00;87;"47,0";"18,2";"63,07";"33,7";"0,288";"1,87";;
61078000;2;24/07/1947;01/01/1900 07:00;85;"49,0";"18,4";"63,22";"33,5";"0,291";"1,89";;
61078000;2;24/07/1947;01/01/1900 07:00;84;"50,0";"18,9";"63,47";"33,5";"0,297";"1,89";;
61078000;1;24/07/1947;01/01/1900 07:00;84;"50,0";"18,9";"63,47";"33,5";"0,297";"1,89";;
61078000;1;24/07/1947;01/01/1900 07:00;85;"49,0";"18,4";"63,22";"33,5";"0,291";"1,89";;
61078000;2;16/05/1947;01/01/1900 07:00;83;"66,0";"28,5";"65,54";"32,5";"0,435";"2,02";;
61078000;2;16/05/1947;01/01/1900 07:00;82;"67,0";"30,1";"68,24";"32,5";"0,441";"2,1";;
61078000;1;16/05/1947;01/01/1900 07:00;82;"67,0";"30,1";"68,24";"32,5";"0,441";"2,1";;
61078000;1;16/05/1947;01/01/1900 07:00;83;"66,0";"28,5";"65,54";"32,5";"0,435";"2,02";;
61078000;2;17/04/1947;01/01/1900 07:00;81;"85,0";"42,0";"83,51";"33,7";"0,503";"2,48";;
61078000;1;17/04/1947;01/01/1900 07:00;81;"85,0";"42,0";"83,51";"33,7";"0,503";"2,48";;
61078000;2;16/04/1947;01/01/1900 07:00;80;"88,0";"43,8";"83,62";"33,8";"0,523";"2,47";;
61078000;1;16/04/1947;01/01/1900 07:00;80;"88,0";"43,8";"83,62";"33,8";"0,523";"2,47";;
61078000;2;28/10/1946;01/01/1900 07:00;79;"35,0";"15,2";"71,29";"32,7";"0,203";"2,18";;
61078000;2;28/10/1946;01/01/1900 07:00;78;"36,0";"14,7";"68,72";"32,7";"0,2139";"2,1";;
61078000;1;28/10/1946;01/01/1900 07:00;78;"36,0";"14,7";"68,72";"32,7";"0,312";"2,1";;
61078000;1;28/10/1946;01/01/1900 07:00;79;"35,0";"15,2";"71,29";"32,7";"0,203";"2,18";;
61078000;2;26/05/1946;01/01/1900 07:00;77;"52,0";"24,6";"80,7";"33,6";"0,305";"2,4";;
61078000;1;26/05/1946;01/01/1900 07:00;77;"52,0";"24,6";"80,7";"33,6";"0,305";"2,4";;
61078000;2;25/05/1946;01/01/1900 07:00;76;"51,0";"23,2";"79,09";"33,6";"0,294";"2,35";;
61078000;1;25/05/1946;01/01/1900 07:00;76;"51,0";"23,2";"79,09";"33,6";"0,294";"2,35";;
61078000;2;25/03/1946;01/01/1900 07:00;75;"96,0";"42,9";"87,65";"33,5";"0,489";"2,62";;
61078000;1;25/03/1946;01/01/1900 07:00;75;"96,0";"42,9";"87,65";"33,5";"0,489";"2,62";;
61078000;2;24/03/1946;01/01/1900 07:00;74;"87,0";"43,8";"86,87";"33,5";"0,504";"2,59";;
61078000;1;24/03/1946;01/01/1900 07:00;74;"87,0";"43,8";"86,87";"33,5";"0,504";"2,59";;
61078000;2;16/02/1946;01/01/1900 07:00;73;"90,0";"44,2";"84,28";"33,4";"0,524";"2,52";;
61078000;1;16/02/1946;01/01/1900 07:00;73;"90,0";"44,2";"84,28";"33,4";"0,524";"2,52";;
61078000;2;15/02/1946;01/01/1900 07:00;72;"92,0";"46,6";"82,0";"33,4";"0,568";"2,45";;
61078000;1;15/02/1946;01/01/1900 07:00;72;"92,0";"46,6";"82,0";"33,4";"0,568";"2,45";;
61078000;2;22/09/1945;01/01/1900 07:00;71;"16,0";"7,94";"51,69";"32,5";"0,154";"1,59";;
61078000;1;22/09/1945;01/01/1900 07:00;71;"16,0";"7,94";"51,69";"32,5";"0,154";"1,59";;
61078000;2;24/05/1945;01/01/1900 07:00;70;"36,0";"16,5";"60,16";"33,0";"0,275";"1,82";;
61078000;2;24/05/1945;01/01/1900 07:00;69;"37,0";"16,0";"58,11";"33,0";"0,276";"1,76";;
61078000;1;24/05/1945;01/01/1900 07:00;69;"37,0";"16,0";"58,11";"33,0";"0,276";"1,76";;
61078000;1;24/05/1945;01/01/1900 07:00;70;"36,0";"16,5";"60,16";"33,0";"0,275";"1,82";;
61078000;2;23/05/1945;01/01/1900 07:00;67;"38,0";"16,8";"58,4";"33,0";"0,306";"1,77";;
61078000;2;23/05/1945;01/01/1900 07:00;68;"37,0";"16,3";"58,98";"33,0";"0,277";"1,79";;
61078000;1;23/05/1945;01/01/1900 07:00;67;"38,0";"16,8";"58,4";"33,0";"0,306";"1,77";;
61078000;1;23/05/1945;01/01/1900 07:00;68;"37,0";"16,3";"58,98";"33,0";"0,277";"1,79";;
61078000;2;29/10/1944;01/01/1900 07:00;66;"39,0";"15,9";"57,33";"31,9";"0,277";"1,86";;
61078000;2;29/10/1944;01/01/1900 07:00;65;"34,0";"14,1";"55,49";"31,9";"0,254";"1,74";;
61078000;1;29/10/1944;01/01/1900 07:00;65;"34,0";"14,1";"55,49";"31,9";"0,254";"1,74";;
61078000;1;29/10/1944;01/01/1900 07:00;66;"39,0";"15,9";"57,33";"31,9";"0,277";"1,86";;
61078000;2;13/09/1944;01/01/1900 07:00;64;"23,0";"11,3";"52,62";"31,9";"0,215";"1,65";;
61078000;1;13/09/1944;01/01/1900 07:00;64;"23,0";"11,3";"52,62";"31,9";"0,215";"1,65";;
61078000;2;12/09/1944;01/01/1900 07:00;63;"24,0";"10,8";"52,59";"31,9";"0,206";"1,65";;
61078000;1;12/09/1944;01/01/1900 07:00;63;"24,0";"10,8";"52,59";"31,9";"0,206";"1,65";;
61078000;2;27/08/1944;01/01/1900 07:00;62;"25,0";"12,6";"55,15";"33,0";"0,228";"1,67";;
61078000;1;27/08/1944;01/01/1900 07:00;62;"25,0";"12,6";"55,15";"33,0";"0,228";"1,67";;
61078000;2;26/08/1944;01/01/1900 07:00;61;"26,0";"13,5";"55,86";"33,0";"0,242";"1,69";;
61078000;1;26/08/1944;01/01/1900 07:00;61;"26,0";"13,5";"55,86";"33,0";"0,242";"1,69";;
61078000;2;18/07/1944;01/01/1900 07:00;60;"34,0";"14,0";"55,77";"31,85";"0,252";"1,75";;
61078000;1;18/07/1944;01/01/1900 07:00;60;"34,0";"14,0";"55,77";"31,85";"0,252";"1,75";;
61078000;2;20/06/1944;01/01/1900 07:00;59;"39,0";"17,9";"60,03";"31,85";"0,297";"1,88";;
61078000;1;20/06/1944;01/01/1900 07:00;59;"39,0";"17,9";"60,03";"31,85";"0,297";"1,88";;
61078000;2;19/06/1944;01/01/1900 07:00;58;"40,0";"16,4";"57,99";"31,85";"0,282";"1,82";;
61078000;1;19/06/1944;01/01/1900 07:00;58;"40,0";"16,4";"57,99";"31,85";"0,282";"1,82";;
61078000;2;28/04/1944;01/01/1900 07:00;56;"54,0";"23,4";"65,57";"33,35";"0,358";"1,97";;
61078000;2;28/04/1944;01/01/1900 07:00;57;"54,0";"25,0";"67,39";"33,35";"0,371";"2,02";;
61078000;1;28/04/1944;01/01/1900 07:00;56;"54,0";"23,4";"65,57";"33,35";"0,358";"1,97";;
61078000;1;28/04/1944;01/01/1900 07:00;57;"54,0";"25,0";"67,39";"33,35";"0,371";"2,02";;
61078000;2;27/04/1944;01/01/1900 07:00;55;"55,0";"24,0";"66,64";"33,35";"0,36";"2,0";;
61078000;1;27/04/1944;01/01/1900 07:00;55;"55,0";"24,0";"66,64";"33,35";"0,36";"2,0";;
61078000;2;20/01/1944;01/01/1900 07:00;54;"68,0";"30,9";"74,8";"33,2";"0,428";"2,21";;
61078000;1;20/01/1944;01/01/1900 07:00;54;"68,0";"30,9";"74,8";"33,2";"0,428";"2,21";;
61078000;2;19/01/1944;01/01/1900 07:00;53;"75,0";"35,8";"79,68";"33,2";"0,457";"2,37";;
61078000;1;19/01/1944;01/01/1900 07:00;53;"75,0";"35,8";"79,68";"33,2";"0,457";"2,37";;
61078000;2;25/06/1943;01/01/1900 07:00;52;"44,0";"19,7";"69,22";"32,8";"0,285";"2,11";;
61078000;1;25/06/1943;01/01/1900 07:00;52;"44,0";"19,7";"69,22";"32,8";"0,285";"2,11";;
61078000;2;24/06/1943;01/01/1900 07:00;51;"46,0";"19,7";"71,69";"32,7";"0,274";"2,19";;
61078000;1;24/06/1943;01/01/1900 07:00;51;"46,0";"19,7";"71,69";"32,7";"0,274";"2,19";;
61078000;2;18/05/1943;01/01/1900 07:00;50;"52,0";"21,3";"71,87";"32,7";"0,297";"2,2";;
61078000;1;18/05/1943;01/01/1900 07:00;50;"52,0";"21,3";"71,87";"32,7";"0,297";"2,2";;
61078000;2;17/05/1943;01/01/1900 07:00;49;"53,0";"22,5";"72,43";"32,7";"0,311";"2,21";;
61078000;1;17/05/1943;01/01/1900 07:00;49;"53,0";"22,5";"72,43";"32,7";"0,311";"2,21";;
61078000;2;20/02/1943;01/01/1900 07:00;48;"96,0";"47,8";"87,96";"33,5";"0,543";"2,63";;
61078000;1;20/02/1943;01/01/1900 07:00;48;"96,0";"47,8";"87,96";"33,5";"0,543";"2,63";;
61078000;2;29/11/1942;01/01/1900 07:00;47;"78,0";"37,3";"75,14";"34,3";"0,497";"2,18";;
61078000;1;29/11/1942;01/01/1900 07:00;47;"78,0";"37,3";"75,14";"34,3";"0,497";"2,18";;
61078000;2;23/09/1942;01/01/1900 07:00;46;"25,0";"12,1";"53,88";"33,0";"0,225";"1,63";;
61078000;1;23/09/1942;01/01/1900 07:00;46;"25,0";"12,1";"53,88";"33,0";"0,225";"1,63";;
61078000;2;22/09/1942;01/01/1900 07:00;45;"26,0";"12,5";"54,55";"33,0";"0,229";"1,65";;
61078000;2;22/09/1942;01/01/1900 07:00;44;"26,0";"12,8";"54,86";"33,0";"0,233";"1,66";;
61078000;1;22/09/1942;01/01/1900 07:00;44;"26,0";"12,8";"54,86";"33,0";"0,233";"1,66";;
61078000;1;22/09/1942;01/01/1900 07:00;45;"26,0";"12,5";"54,55";"33,0";"0,229";"1,65";;
61078000;2;10/06/1942;01/01/1900 07:00;43;"48,0";"20,1";"62,11";"32,5";"0,324";"1,91";;
61078000;2;10/06/1942;01/01/1900 07:00;42;"48,0";"19,4";"51,78";"32,5";"0,324";"1,84";;
61078000;1;10/06/1942;01/01/1900 07:00;42;"48,0";"19,4";"51,78";"32,5";"0,324";"1,84";;
61078000;1;10/06/1942;01/01/1900 07:00;43;"48,0";"20,1";"62,11";"32,5";"0,324";"1,91";;
61078000;2;09/06/1942;01/01/1900 07:00;41;"50,0";"20,8";"66,96";"32,2";"0,31";"2,08";;
61078000;1;09/06/1942;01/01/1900 07:00;41;"50,0";"20,8";"66,96";"32,2";"0,31";"2,08";;
61078000;2;20/10/1941;01/01/1900 07:00;40;"51,0";"22,2";"57,6";"32,45";"0,385";"1,78";;
61078000;1;20/10/1941;01/01/1900 07:00;40;"51,0";"22,2";"57,6";"32,45";"0,385";"1,78";;
61078000;2;17/06/1941;01/01/1900 07:00;39;"32,0";"14,7";"58,33";"32,66";"0,252";"1,78";;
61078000;1;17/06/1941;01/01/1900 07:00;39;"32,0";"14,7";"58,33";"32,66";"0,252";"1,78";;
61078000;2;12/02/1941;01/01/1900 07:00;38;"70,0";"33,4";"83,89";"33,1";"0,398";"2,53";;
61078000;1;12/02/1941;01/01/1900 07:00;38;"70,0";"33,4";"83,89";"33,1";"0,398";"2,53";;
61078000;2;12/07/1940;01/01/1900 07:00;37;"40,0";"17,7";"70,61";"32,95";"0,251";"2,14";;
61078000;1;12/07/1940;01/01/1900 07:00;37;"40,0";"17,7";"70,61";"32,95";"0,251";"2,14";;
61078000;2;22/05/1940;01/01/1900 07:00;36;"56,0";"26,4";"79,47";"33,0";"0,332";"2,41";;
61078000;1;22/05/1940;01/01/1900 07:00;36;"56,0";"26,4";"79,47";"33,0";"0,332";"2,41";;
61078000;2;27/02/1940;01/01/1900 07:00;35;"104,0";"47,7";"89,68";"33,05";"0,52";"2,71";;
61078000;2;27/02/1940;01/01/1900 07:00;34;"104,0";"47,6";"90,53";"32,15";"0,506";"2,82";;
61078000;1;27/02/1940;01/01/1900 07:00;34;"104,0";"47,6";"90,53";"32,15";"0,506";"2,82";;
61078000;1;27/02/1940;01/01/1900 07:00;35;"104,0";"47,7";"89,68";"33,05";"0,52";"2,71";;
61078000;2;26/02/1940;01/01/1900 07:00;33;"106,0";"47,1";"89,53";"32,2";"0,527";"2,78";;
61078000;2;26/02/1940;01/01/1900 07:00;31;"108,0";"51,3";"95,43";"32,85";"0,538";"2,9";;
61078000;2;26/02/1940;01/01/1900 07:00;30;"108,0";"47,1";"90,22";"32,35";"0,522";"2,79";;
61078000;2;26/02/1940;01/01/1900 07:00;32;"102,0";"50,1";"92,56";"32,2";"0,54";"2,87";;
61078000;1;26/02/1940;01/01/1900 07:00;30;"108,0";"47,1";"90,22";"32,35";"0,522";"2,79";;
61078000;1;26/02/1940;01/01/1900 07:00;31;"108,0";"51,3";"95,43";"32,85";"0,538";"2,9";;
61078000;1;26/02/1940;01/01/1900 07:00;32;"102,0";"50,1";"92,56";"32,2";"0,54";"2,87";;
61078000;1;26/02/1940;01/01/1900 07:00;33;"106,0";"47,1";"89,53";"32,2";"0,527";"2,78";;
61078000;2;03/10/1939;01/01/1900 07:00;29;"74,0";"31,1";"62,61";"32,2";"0,497";"1,94";;
61078000;1;03/10/1939;01/01/1900 07:00;29;"74,0";"31,1";"62,61";"32,2";"0,497";"1,94";;
61078000;2;14/09/1939;01/01/1900 07:00;28;"30,0";"13,9";"52,6";"31,5";"0,263";"1,67";;
61078000;1;14/09/1939;01/01/1900 07:00;28;"30,0";"13,9";"52,6";"31,5";"0,263";"1,67";;
61078000;1;14/09/1939;01/01/1900 07:00;28;"30,0";"13,9";"52,62";"31,5";"0,263";"1,67";;
61078000;2;13/09/1939;01/01/1900 07:00;27;"30,0";"16,5";"34,2";"20,8";"0,484";"1,64";;
61078000;1;13/09/1939;01/01/1900 07:00;27;"30,0";"16,5";"34,2";"20,8";"0,484";"1,64";;
61078000;1;13/09/1939;01/01/1900 07:00;27;"30,0";"16,5";"34,16";"20,8";"0,484";"1,64";;
61078000;2;10/09/1938;01/01/1900 07:00;26;"202,0";"44,9";"55,59";"24,8";"0,807";"2,24";;
61078000;1;10/09/1938;01/01/1900 07:00;26;"202,0";"44,9";"55,59";"24,8";"0,807";"2,24";;
61078000;2;15/10/1937;01/01/1900 07:00;25;"163,0";"25,4";"47,02";"21,7";"0,541";"2,17";;
61078000;1;15/10/1937;01/01/1900 07:00;25;"163,0";"25,4";"47,02";"21,7";"0,541";"2,17";;
61078000;2;06/09/1937;01/01/1900 07:00;24;"135,0";"12,7";"40,55";"20,17";"0,313";"2,01";;
61078000;1;06/09/1937;01/01/1900 07:00;24;"135,0";"12,7";"40,55";"20,17";"0,313";"2,01";;
61078000;2;11/06/1937;01/01/1900 07:00;23;"144,0";"22,6";"43,38";"20,85";"0,521";"2,08";;
61078000;1;11/06/1937;01/01/1900 07:00;23;"144,0";"22,6";"43,38";"20,85";"0,521";"2,08";;
61078000;2;20/05/1937;01/01/1900 07:00;22;"154,0";"27,0";"46,39";"21,4";"0,581";"2,17";;
61078000;1;20/05/1937;01/01/1900 07:00;22;"154,0";"27,0";"46,39";"21,4";"0,581";"2,17";;
61078000;2;29/04/1937;01/01/1900 07:00;21;"153,0";"27,6";"45,37";"21,35";"0,608";"2,13";;
61078000;1;29/04/1937;01/01/1900 07:00;21;"153,0";"27,6";"45,37";"21,35";"0,608";"2,13";;
61078000;2;21/12/1936;01/01/1900 07:00;20;"235,0";"68,7";"67,44";"28,2";"1,019";"2,39";;
61078000;2;21/12/1936;01/01/1900 07:00;19;"241,0";"75,8";"69,24";"28,75";"1,094";"2,41";;
61078000;1;21/12/1936;01/01/1900 07:00;19;"241,0";"75,8";"69,24";"28,75";"1,094";"2,41";;
61078000;1;21/12/1936;01/01/1900 07:00;20;"235,0";"68,7";"67,44";"28,2";"1,019";"2,39";;
61078000;2;19/12/1936;01/01/1900 07:00;18;"340,0";"155,0";"109,9";"35,6";"1,412";"3,09";;
61078000;1;19/12/1936;01/01/1900 07:00;18;"340,0";"155,0";"109,9";"35,6";"1,412";"3,09";;
61078000;2;18/12/1936;01/01/1900 07:00;17;"320,0";"134,0";"100,8";"34,7";"1,331";"2,9";;
61078000;1;18/12/1936;01/01/1900 07:00;17;"320,0";"134,0";"100,8";"34,7";"1,331";"2,9";;
61078000;2;04/12/1936;01/01/1900 07:00;16;"133,0";"15,8";"39,89";"19,85";"0,397";"2,01";;
61078000;1;04/12/1936;01/01/1900 07:00;16;"133,0";"15,8";"39,89";"19,85";"0,397";"2,01";;
61078000;2;12/11/1936;01/01/1900 07:00;15;"154,0";"21,3";"42,84";"21,2";"0,498";"2,02";;
61078000;1;12/11/1936;01/01/1900 07:00;15;"154,0";"21,3";"42,84";"21,2";"0,498";"2,02";;
61078000;2;25/10/1936;01/01/1900 07:00;14;"151,0";"19,4";"41,91";"21,0";"0,463";"2,0";;
61078000;1;25/10/1936;01/01/1900 07:00;14;"151,0";"19,4";"41,91";"21,0";"0,463";"2,0";;
61078000;2;25/08/1936;01/01/1900 07:00;13;"130,0";"12,5";"37,27";"19,9";"0,335";"1,87";;
61078000;1;25/08/1936;01/01/1900 07:00;13;"130,0";"12,5";"37,27";"19,9";"0,335";"1,87";;
61078000;2;02/08/1936;01/01/1900 07:00;12;"126,0";"11,6";"31,14";"19,7";"0,321";"1,58";;
61078000;1;02/08/1936;01/01/1900 07:00;12;"126,0";"11,6";"31,14";"19,7";"0,321";"1,58";;
61078000;2;18/04/1936;01/01/1900 07:00;11;"154,0";"21,5";"42,07";"21,3";"0,511";"1,98";;
61078000;1;18/04/1936;01/01/1900 07:00;11;"154,0";"21,5";"42,07";"21,3";"0,511";"1,98";;
61078000;2;08/03/1936;01/01/1900 07:00;10;"218,0";"61,4";"62,96";"26,7";"0,975";"2,36";;
61078000;2;08/03/1936;01/01/1900 07:00;9;"222,0";"63,0";"63,67";"26,7";"0,989";"2,38";;
61078000;1;08/03/1936;01/01/1900 07:00;9;"222,0";"63,0";"63,67";"26,7";"0,989";"2,38";;
61078000;1;08/03/1936;01/01/1900 07:00;10;"218,0";"61,4";"62,96";"26,7";"0,975";"2,36";;
61078000;2;07/12/1935;01/01/1900 07:00;8;"178,0";"31,8";"48,78";"24,4";"0,652";"2,0";;
61078000;1;07/12/1935;01/01/1900 07:00;8;"178,0";"31,8";"48,78";"24,4";"0,652";"2,0";;
61078000;2;25/11/1935;01/01/1900 07:00;7;"141,0";"16,6";"41,04";"20,6";"0,404";"1,99";;
61078000;1;25/11/1935;01/01/1900 07:00;7;"141,0";"16,6";"41,04";"20,6";"0,404";"1,99";;
61078000;2;07/11/1935;01/01/1900 07:00;6;"188,0";"40,6";"52,98";"24,7";"0,768";"2,14";;
61078000;1;07/11/1935;01/01/1900 07:00;6;"188,0";"40,6";"52,98";"24,7";"0,768";"2,14";;
61078000;2;11/08/1935;01/01/1900 07:00;5;"130,0";"15,8";"37,97";"19,9";"0,417";"1,91";;
61078000;1;11/08/1935;01/01/1900 07:00;5;"130,0";"15,8";"37,97";"19,9";"0,417";"1,91";;
61078000;2;20/06/1935;01/01/1900 07:00;4;"147,0";"21,5";"40,46";"21,2";"0,532";"1,91";;
61078000;1;20/06/1935;01/01/1900 07:00;4;"147,0";"21,5";"40,46";"21,2";"0,532";"1,91";;
61078000;2;26/10/1934;01/01/1900 07:00;3;"116,0";"9,17";"34,67";"19,61";"0,264";"1,77";;
61078000;1;26/10/1934;01/01/1900 07:00;3;"116,0";"9,17";"34,67";"19,61";"0,264";"1,77";;
61078000;2;15/09/1934;01/01/1900 07:00;2;"115,0";"7,05";"33,73";"18,9494";"0,209";"1,78";;
